,Question,Model_Response,vader_scores,compound,ROBERTA_score,gpt_4_mini_score
82,How will you restore trust in government and ensure transparency in your administration?,every day. Im not going to live up in Camp David like Ford and Nixon did. Ill be there every day and Ill know what the problems are every day because Inquiry or inquiry or questioning will take place every day. The press should have a chance to,"{'neg': 0.176, 'neu': 0.743, 'pos': 0.082, 'compound': -0.6369}",-0.6369,-0.396583866328001,0.1
83,How will you restore trust in government and ensure transparency in your administration?,"explore every issue. Every American citizen must have the right to use the courts by questioning a decision of government that seems unreasonable in a short time frame, not years. This is what the nation, I believe, expects. I think the spirit of","{'neg': 0.035, 'neu': 0.923, 'pos': 0.042, 'compound': 0.0772}",0.0772,-0.1149272993206977,0.5
84,How will you restore trust in government and ensure transparency in your administration?,"inquiry, the press questioning the powers that be and the facts being made known to the American people so they know what is going on, either puts to rest the awful doubts that have come into our society or exposes to the bright light of power,","{'neg': 0.156, 'neu': 0.788, 'pos': 0.056, 'compound': -0.4939}",-0.4939,-0.2052838280797004,0.2
85,How will you restore trust in government and ensure transparency in your administration?,"corruption, conflict of interest. We must have that and we will have it. I believe that if I can be trusted by  in 174 debates with the American people, Ill be able to live up to that basic principle.","{'neg': 0.115, 'neu': 0.747, 'pos': 0.138, 'compound': 0.25}",0.25,-0.0792493224143982,0.1
86,What policies will you pursue to ensure equality and protect the rights of all Americans?,"As I indicated earlier  and not switching the subject, but this will be applicable  our present civil rights laws and affirmative action programs have been applied extensively, and have resulted in fulfilling the hopes and ambitions of millions of","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.5719}",0.5719,0.5402546124532819,0.5
87,What policies will you pursue to ensure equality and protect the rights of all Americans?,"minority Americans, and women, in the workplace and in education. I have seen almost miraculous,positive, hopeful, beautiful results from these two groups. As a matter of fact,between now and the year 2000, we anticipate that 80 percent of all the","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.7755}",0.7755,0.9455378579441458,0.7
88,What policies will you pursue to ensure equality and protect the rights of all Americans?,"new jobs created will be going to women and minority persons. I think this is a good thing for our country. Now, if Governor Reagan is suggesting that we repeal the present civil rights laws, or repeal affirmative action, then we will go backward,","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.5994}",0.5994,0.4796854704618454,0.6
89,What policies will you pursue to ensure equality and protect the rights of all Americans?,"not forward. I recall a statement made by a wealthy White businessman some months ago. He said, I dont want affirmative action  I want a fair chance. Well, Mr. Reagan and I and most wealthy people in this country had a fair chance, and weve made very","{'neg': 0.051, 'neu': 0.623, 'pos': 0.326, 'compound': 0.9053}",0.9053,-0.1556386798620224,-0.2
90,What policies will you pursue to ensure equality and protect the rights of all Americans?,"good use of it. But that doesnt mean that all of our citizens, who are poor, or who are minorities, or who are women, should not have the same opportunity. I believe very strongly in that, and I have not seen any evidence that the present affirmative","{'neg': 0.077, 'neu': 0.761, 'pos': 0.162, 'compound': 0.5558}",0.5558,0.088147759437561,0.2
91,What policies will you pursue to ensure equality and protect the rights of all Americans?,"action programs have discriminated against White Americans, nor against well-off Americans.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.6603784942999482,-0.5
92,How will you lead the country through challenges and unite Americans with differing perspectives?,"First of all, I never think of an election as a mandate by the American public. Thats why I would love to have a much broader constituency than just 51 percent of those  who voted. I would like to draw upon all of my constituent Americans. This","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.7717}",0.7717,0.106525719165802,0.1
93,How will you lead the country through challenges and unite Americans with differing perspectives?,"country has within it so much strength, so much diversity, so much vitality. What I want to do is to bring together in a unified, harmonious coalition all of those fragmented pieces. Candidly, the reason why Im running is because I want to put this","{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.9053}",0.9053,0.754397701472044,0.8
94,How will you lead the country through challenges and unite Americans with differing perspectives?,country back together again after the lost opportunity of the 1980s.,"{'neg': 0.163, 'neu': 0.638, 'pos': 0.199, 'compound': 0.128}",0.128,0.1182341948151588,0.2
95,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","Would the President like to add to the comments related to the people of the Soviet Union?  If not, Mr. Anthony, your question.","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}",0.3612,-0.207728311419487,0.0
96,How will you ensure equal opportunities for marginalized communities in our country?,"Let me, let me make one comment about the handicap community, quickly: In my administration we are negotiating with the major airlines to correct the problem with them so that we can make our airports and our airline services available. This has been","{'neg': 0.06, 'neu': 0.94, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.1206804811954498,0.5
97,How will you ensure equal opportunities for marginalized communities in our country?,"unaddressed for all of our history, and they say its three years away. We have been in a negotiation, among other things with them, and I can guarantee you, as president of the United States, it will be accomplished in my administration. Because I am","{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.7717}",0.7717,0.2441093847155571,0.2
98,How will you ensure equal opportunities for marginalized communities in our country?,"absolutely committed to that. I might say, shortly there will be a wonderful TV special on the handicap community called The Incredible People; it will be going on shortly, and Im sure that it will not only make you see our handicapped community in","{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.8777}",0.8777,0.9745828221784903,0.7
99,How will you ensure equal opportunities for marginalized communities in our country?,"perspective, which is so positive, but Im sure the enthusiasm will catch up on the airline industry. Now to get back to your question, and yours was a very complicated ones and perhaps I can do them both in my final answer. Ive mentioned the concept","{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.8627}",0.8627,0.7326910737901926,0.5
100,How will you ensure equal opportunities for marginalized communities in our country?,"of a comprehensive, overall, uh antidiscrimination act, which I would absolutely interest myself personally in and work through a Congress that would cooperate. In each of the situations which youve mentioned, whether its jobs for minorities, whether","{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.6478}",0.6478,0.3964879866689443,0.4
101,How will you ensure equal opportunities for marginalized communities in our country?,"its equal pay for comparable work, whether its in the situation of the women in the credit situation that I cited, in all of those instances there have been wonderful groups who have been honest in their attempts to deal fairly and equitably with","{'neg': 0.028, 'neu': 0.78, 'pos': 0.192, 'compound': 0.8481}",0.8481,0.8617674428969622,0.5
102,How will you ensure equal opportunities for marginalized communities in our country?,"the, in this instance, the discrimination, in the others, to correct the error. In each of those instances, it has been the leadership of the Republican administration that has vetoed the corrections and the remedies. The civil rights leadership,","{'neg': 0.066, 'neu': 0.934, 'pos': 0.0, 'compound': -0.4019}",-0.4019,-0.6163745718076825,-0.5
103,How will you ensure equal opportunities for marginalized communities in our country?,"liberal leadership of this country has not only stuck together, but weve generally had some good responses from the Congress. I feel our administration can do more. Five of our Presidents have been Republicans in this century. In the ninety-seventh","{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.6393}",0.6393,0.7360544968396425,0.3
104,How will you ensure equal opportunities for marginalized communities in our country?,"Congress, only thirty-eight civil rights laws were passed. In the twenty-six Congresses preceding the ninety-seventh Congress, with five Republican presidents, three hundred and forty-two civil rights laws passed. Civil rights legislation has","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0265432856976985,0.0
105,How will you ensure equal opportunities for marginalized communities in our country?,"normally originated with the executive branch. It has not done so, with this administration. We all remember the original appointment of high office positions in the executive branch wherein only one-third of the positions went to minorities or","{'neg': 0.0, 'neu': 0.941, 'pos': 0.059, 'compound': 0.3182}",0.3182,-0.3074855990707874,0.0
106,How will you ensure equal opportunities for marginalized communities in our country?,"womens groups. That belatedly changed because the Republicans were ashamed, and it changed on account of the political pressure. That is not the best way to govern.","{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.8257}",-0.8257,-0.8394045569002628,-0.5
